timestamp,value,date
2025-06-01 05:34:05,62.8,2025-06-01
2025-06-01 19:13:16,76.6,2025-06-01
2025-06-01 18:17:44,97.7,2025-06-01
2025-06-01 07:45:49,9.6,2025-06-01
2025-06-01 11:04:43,2.6,2025-06-01
2025-06-01 03:38:45,51.2,2025-06-01
2025-06-01 02:42:02,98.3,2025-06-01
2025-06-01 16:58:01,4.0,2025-06-01
2025-06-01 17:45:29,76.5,2025-06-01
2025-06-01 05:34:36,56.3,2025-06-01
2025-06-01 02:58:05,14.0,2025-06-01
2025-06-01 01:49:03,41.5,2025-06-01
2025-06-01 03:42:52,43.0,2025-06-01
2025-06-01 21:18:58,9.0,2025-06-01
2025-06-01 07:37:23,96.2,2025-06-01
2025-06-01 22:34:16,72.4,2025-06-01
2025-06-01 07:55:10,7.6,2025-06-01
2025-06-01 06:18:11,77.3,2025-06-01
2025-06-01 02:46:47,83.5,2025-06-01
2025-06-01 14:19:49,30.2,2025-06-01
2025-06-01 17:49:21,0.2,2025-06-01
2025-06-01 23:10:40,76.7,2025-06-01
2025-06-01 14:56:06,58.5,2025-06-01
2025-06-01 22:35:02,84.3,2025-06-01
2025-06-01 03:04:26,0.9,2025-06-01
2025-06-01 08:56:17,5.7,2025-06-01
2025-06-01 19:19:01,49.1,2025-06-01
2025-06-01 16:16:45,35.7,2025-06-01
2025-06-01 07:19:16,53.4,2025-06-01
2025-06-01 19:01:35,8.5,2025-06-01
2025-06-01 09:04:42,31.5,2025-06-01
2025-06-01 01:55:29,66.4,2025-06-01
2025-06-01 02:20:54,74.2,2025-06-01
2025-06-01 05:24:08,39.7,2025-06-01
2025-06-01 18:51:06,44.1,2025-06-01
2025-06-01 20:36:24,38.6,2025-06-01
2025-06-01 13:20:59,66.6,2025-06-01
2025-06-01 11:52:44,41.4,2025-06-01
2025-06-01 14:15:58,68.4,2025-06-01
2025-06-01 01:03:08,16.5,2025-06-01
2025-06-01 22:09:31,9.5,2025-06-01
2025-06-01 02:11:27,5.9,2025-06-01
2025-06-01 13:20:46,87.5,2025-06-01
2025-06-01 16:39:36,84.2,2025-06-01
2025-06-01 11:28:03,60.9,2025-06-01
2025-06-01 09:31:17,22.3,2025-06-01
2025-06-01 00:19:40,10.4,2025-06-01
2025-06-01 03:37:35,38.1,2025-06-01
2025-06-01 20:07:32,26.9,2025-06-01
2025-06-01 22:02:05,83.0,2025-06-01
2025-06-01 06:04:58,76.4,2025-06-01
2025-06-01 02:46:16,71.3,2025-06-01
2025-06-01 15:28:42,9.2,2025-06-01
2025-06-01 18:41:40,70.1,2025-06-01
2025-06-01 10:20:59,54.5,2025-06-01
2025-06-01 00:47:06,28.9,2025-06-01
2025-06-01 15:00:13,32.1,2025-06-01
2025-06-01 08:40:17,2.9,2025-06-01
2025-06-01 17:04:24,62.7,2025-06-01
2025-06-01 19:20:19,49.9,2025-06-01
2025-06-01 01:01:19,11.9,2025-06-01
2025-06-01 06:47:15,4.7,2025-06-01
2025-06-01 12:11:56,1.6,2025-06-01
2025-06-01 22:09:04,87.1,2025-06-01
2025-06-01 16:55:39,90.3,2025-06-01
2025-06-01 18:05:14,13.3,2025-06-01
2025-06-01 16:26:23,73.3,2025-06-01
2025-06-01 11:48:19,25.1,2025-06-01
2025-06-01 08:40:14,78.2,2025-06-01
2025-06-01 18:14:13,46.5,2025-06-01
2025-06-01 18:37:43,6.1,2025-06-01
2025-06-01 13:22:54,27.9,2025-06-01
2025-06-01 23:39:04,12.6,2025-06-01
2025-06-01 14:50:05,54.6,2025-06-01
2025-06-01 20:23:56,61.5,2025-06-01
2025-06-01 21:14:43,19.0,2025-06-01
2025-06-01 21:09:01,10.0,2025-06-01
2025-06-01 12:18:02,75.0,2025-06-01
2025-06-01 15:37:39,85.5,2025-06-01
2025-06-01 17:33:20,18.7,2025-06-01
2025-06-01 16:21:38,13.3,2025-06-01
2025-06-01 06:12:10,13.1,2025-06-01
2025-06-01 09:32:50,24.4,2025-06-01
2025-06-01 00:03:43,11.0,2025-06-01
2025-06-01 05:41:01,51.6,2025-06-01
2025-06-01 09:59:03,45.4,2025-06-01
2025-06-01 10:44:46,84.8,2025-06-01
2025-06-01 04:18:36,45.4,2025-06-01
2025-06-01 12:17:18,97.4,2025-06-01
2025-06-01 00:06:57,89.9,2025-06-01
2025-06-01 21:16:02,22.9,2025-06-01
2025-06-01 19:04:32,36.7,2025-06-01
2025-06-01 08:03:18,94.0,2025-06-01
2025-06-01 14:46:09,22.3,2025-06-01
2025-06-01 02:21:57,33.4,2025-06-01
2025-06-01 14:23:49,64.8,2025-06-01
2025-06-01 14:51:41,49.1,2025-06-01
2025-06-01 07:21:19,57.4,2025-06-01
2025-06-01 06:57:46,77.1,2025-06-01
2025-06-01 06:59:52,78.0,2025-06-01
2025-06-01 02:29:48,62.1,2025-06-01
2025-06-01 23:53:49,24.7,2025-06-01
2025-06-01 01:03:05,73.9,2025-06-01
2025-06-01 11:44:34,50.7,2025-06-01
2025-06-01 18:29:58,92.3,2025-06-01
2025-06-01 09:25:40,57.7,2025-06-01
2025-06-01 18:48:06,18.3,2025-06-01
2025-06-01 01:39:03,4.9,2025-06-01
2025-06-01 09:05:19,35.0,2025-06-01
2025-06-01 23:52:13,42.5,2025-06-01
2025-06-01 09:00:46,8.5,2025-06-01
2025-06-01 02:18:59,55.0,2025-06-01
2025-06-01 11:00:04,71.9,2025-06-01
2025-06-01 23:35:11,26.2,2025-06-01
2025-06-01 03:02:30,50.7,2025-06-01
2025-06-01 07:38:11,51.8,2025-06-01
2025-06-01 23:26:07,23.5,2025-06-01
2025-06-01 13:59:30,4.2,2025-06-01
2025-06-01 08:34:01,34.4,2025-06-01
2025-06-01 11:26:39,70.4,2025-06-01
2025-06-01 18:07:59,17.9,2025-06-01
2025-06-01 12:44:10,65.9,2025-06-01
2025-06-01 21:11:59,12.9,2025-06-01
2025-06-01 02:10:31,42.5,2025-06-01
2025-06-01 19:18:47,76.5,2025-06-01
2025-06-01 16:05:38,73.4,2025-06-01
2025-06-01 11:44:14,32.7,2025-06-01
2025-06-01 21:06:07,34.0,2025-06-01
2025-06-01 14:54:32,2.1,2025-06-01
2025-06-01 10:04:26,40.0,2025-06-01
2025-06-01 14:33:39,7.2,2025-06-01
2025-06-01 21:14:53,62.3,2025-06-01
2025-06-01 17:34:27,49.0,2025-06-01
2025-06-01 02:07:07,1.1,2025-06-01
2025-06-01 06:29:17,63.9,2025-06-01
2025-06-01 18:46:14,29.7,2025-06-01
2025-06-01 18:41:07,8.8,2025-06-01
2025-06-01 05:25:32,86.8,2025-06-01
2025-06-01 17:49:26,38.3,2025-06-01
2025-06-01 14:28:37,33.1,2025-06-01
2025-06-01 22:53:29,29.8,2025-06-01
2025-06-01 14:18:06,88.4,2025-06-01
2025-06-01 00:08:22,0.8,2025-06-01
2025-06-01 01:14:49,66.7,2025-06-01
2025-06-01 17:02:42,80.9,2025-06-01
2025-06-01 09:56:23,14.2,2025-06-01
2025-06-01 06:03:28,6.4,2025-06-01
2025-06-01 13:03:05,64.2,2025-06-01
2025-06-01 07:18:11,32.4,2025-06-01
2025-06-01 09:22:58,39.1,2025-06-01
2025-06-01 10:19:04,82.5,2025-06-01
2025-06-01 09:31:12,87.7,2025-06-01
2025-06-01 10:03:45,84.6,2025-06-01
2025-06-01 10:00:27,29.7,2025-06-01
2025-06-01 19:24:36,34.6,2025-06-01
2025-06-01 23:42:31,42.4,2025-06-01
2025-06-01 16:30:00,90.4,2025-06-01
2025-06-01 01:35:10,37.3,2025-06-01
2025-06-01 21:55:17,52.7,2025-06-01
2025-06-01 19:33:52,0.8,2025-06-01
2025-06-01 05:20:11,29.9,2025-06-01
2025-06-01 01:30:12,84.8,2025-06-01
2025-06-01 11:57:10,16.5,2025-06-01
2025-06-01 22:14:49,32.0,2025-06-01
2025-06-01 18:21:06,26.9,2025-06-01
2025-06-01 16:58:22,53.3,2025-06-01
2025-06-01 05:32:21,89.1,2025-06-01
2025-06-01 10:11:12,53.2,2025-06-01
2025-06-01 16:37:45,25.2,2025-06-01
2025-06-01 04:38:27,13.1,2025-06-01
2025-06-01 22:27:41,49.3,2025-06-01
2025-06-01 23:50:32,33.3,2025-06-01
2025-06-01 11:40:04,83.4,2025-06-01
2025-06-01 21:29:37,34.7,2025-06-01
2025-06-01 11:31:06,1.6,2025-06-01
2025-06-01 03:13:11,60.5,2025-06-01
2025-06-01 05:11:48,91.0,2025-06-01
2025-06-01 15:46:22,60.0,2025-06-01
2025-06-01 13:44:40,97.1,2025-06-01
2025-06-01 13:34:45,82.9,2025-06-01
2025-06-01 08:46:47,33.7,2025-06-01
2025-06-01 18:38:54,74.9,2025-06-01
2025-06-01 17:16:19,83.0,2025-06-01
2025-06-01 22:33:12,75.1,2025-06-01
2025-06-01 07:35:04,86.8,2025-06-01
2025-06-01 17:30:05,68.8,2025-06-01
2025-06-01 11:39:21,35.4,2025-06-01
2025-06-01 02:20:05,70.3,2025-06-01
2025-06-01 14:11:55,78.0,2025-06-01
2025-06-01 08:29:14,40.0,2025-06-01
2025-06-01 13:19:18,15.7,2025-06-01
2025-06-01 14:36:34,68.7,2025-06-01
2025-06-01 07:49:19,80.8,2025-06-01
2025-06-01 15:37:02,70.4,2025-06-01
2025-06-01 11:00:14,15.7,2025-06-01
2025-06-01 02:48:21,89.7,2025-06-01
2025-06-01 05:17:04,9.1,2025-06-01
2025-06-01 06:02:13,90.4,2025-06-01
2025-06-01 10:00:13,15.4,2025-06-01
2025-06-01 02:44:35,92.7,2025-06-01
2025-06-01 03:20:12,37.5,2025-06-01
2025-06-01 08:30:25,66.1,2025-06-01
2025-06-01 09:51:40,68.2,2025-06-01
2025-06-01 20:47:25,64.5,2025-06-01
2025-06-01 05:03:56,13.9,2025-06-01
2025-06-01 11:10:38,44.5,2025-06-01
2025-06-01 17:21:02,76.6,2025-06-01
2025-06-01 18:25:11,12.9,2025-06-01
2025-06-01 02:09:12,77.5,2025-06-01
2025-06-01 00:19:59,37.1,2025-06-01
2025-06-01 01:21:19,38.8,2025-06-01
2025-06-01 06:20:22,39.0,2025-06-01
2025-06-01 09:57:54,9.6,2025-06-01
2025-06-01 09:09:23,11.2,2025-06-01
2025-06-01 19:36:54,45.9,2025-06-01
2025-06-01 04:34:14,91.6,2025-06-01
2025-06-01 18:56:41,6.2,2025-06-01
2025-06-01 15:52:42,56.1,2025-06-01
2025-06-01 22:43:05,40.9,2025-06-01
2025-06-01 12:42:13,93.2,2025-06-01
2025-06-01 09:54:46,23.3,2025-06-01
2025-06-01 18:10:58,14.5,2025-06-01
2025-06-01 01:21:41,90.2,2025-06-01
2025-06-01 02:09:15,18.4,2025-06-01
2025-06-01 13:53:33,38.9,2025-06-01
2025-06-01 09:29:33,13.7,2025-06-01
2025-06-01 07:39:58,5.9,2025-06-01
2025-06-01 10:04:50,67.0,2025-06-01
2025-06-01 04:53:37,2.2,2025-06-01
2025-06-01 12:25:12,100.0,2025-06-01
2025-06-01 03:53:17,34.5,2025-06-01
2025-06-01 02:52:02,96.9,2025-06-01
2025-06-01 18:16:16,30.3,2025-06-01
2025-06-01 20:57:20,56.9,2025-06-01
2025-06-01 07:40:20,93.2,2025-06-01
2025-06-01 04:18:00,77.2,2025-06-01
2025-06-01 10:25:44,45.5,2025-06-01
2025-06-01 22:24:26,8.0,2025-06-01
2025-06-01 15:51:56,9.1,2025-06-01
2025-06-01 11:29:53,4.1,2025-06-01
2025-06-01 23:30:11,18.0,2025-06-01
2025-06-01 10:04:45,30.5,2025-06-01
2025-06-01 20:18:58,56.1,2025-06-01
2025-06-01 12:57:36,49.6,2025-06-01
2025-06-01 12:35:10,9.1,2025-06-01
2025-06-01 19:45:50,33.9,2025-06-01
2025-06-01 15:53:37,77.5,2025-06-01
2025-06-01 07:53:37,20.8,2025-06-01
2025-06-01 04:56:50,98.1,2025-06-01
2025-06-01 16:51:40,75.4,2025-06-01
2025-06-01 23:06:28,57.5,2025-06-01
2025-06-01 23:13:54,22.2,2025-06-01
2025-06-01 07:30:02,67.5,2025-06-01
2025-06-01 04:25:45,55.4,2025-06-01
2025-06-01 10:40:55,57.4,2025-06-01
2025-06-01 23:22:21,63.9,2025-06-01
2025-06-01 08:53:46,41.1,2025-06-01
2025-06-01 16:48:53,68.9,2025-06-01
2025-06-01 14:58:42,84.8,2025-06-01
2025-06-01 00:07:04,7.5,2025-06-01
2025-06-01 03:01:21,75.2,2025-06-01
2025-06-01 23:35:02,53.6,2025-06-01
2025-06-01 23:40:16,29.9,2025-06-01
2025-06-01 02:45:17,25.7,2025-06-01
2025-06-01 12:20:33,58.7,2025-06-01
2025-06-01 07:32:34,48.9,2025-06-01
2025-06-01 20:13:51,88.7,2025-06-01
2025-06-01 16:22:26,4.9,2025-06-01
2025-06-01 07:19:14,3.1,2025-06-01
2025-06-01 10:44:07,94.4,2025-06-01
2025-06-01 11:21:08,3.1,2025-06-01
2025-06-01 21:36:46,77.6,2025-06-01
2025-06-01 00:50:22,13.4,2025-06-01
2025-06-01 14:48:27,31.3,2025-06-01
2025-06-01 02:40:10,31.4,2025-06-01
2025-06-01 02:00:08,57.6,2025-06-01
2025-06-01 10:15:31,59.1,2025-06-01
2025-06-01 09:25:00,49.6,2025-06-01
2025-06-01 18:19:34,64.0,2025-06-01
2025-06-01 05:37:44,28.0,2025-06-01
2025-06-01 19:50:43,95.6,2025-06-01
2025-06-01 06:49:07,87.6,2025-06-01
2025-06-01 13:53:45,62.4,2025-06-01
2025-06-01 19:12:33,90.1,2025-06-01
2025-06-01 04:29:56,80.9,2025-06-01
2025-06-01 22:58:57,99.0,2025-06-01
2025-06-01 19:57:50,40.8,2025-06-01
2025-06-01 11:16:06,36.2,2025-06-01
2025-06-01 02:49:41,45.6,2025-06-01
2025-06-01 23:20:42,54.0,2025-06-01
2025-06-01 08:46:52,9.0,2025-06-01
2025-06-01 18:51:21,39.4,2025-06-01
2025-06-01 07:44:06,61.9,2025-06-01
2025-06-01 16:49:09,62.0,2025-06-01
2025-06-01 06:48:00,36.4,2025-06-01
2025-06-01 09:16:04,10.1,2025-06-01
2025-06-01 23:16:35,54.5,2025-06-01
2025-06-01 21:57:09,18.5,2025-06-01
2025-06-01 21:46:03,13.3,2025-06-01
2025-06-01 12:10:53,93.0,2025-06-01
2025-06-01 11:26:43,78.1,2025-06-01
2025-06-01 08:09:39,29.8,2025-06-01
2025-06-01 23:24:47,64.5,2025-06-01
2025-06-01 10:33:00,25.2,2025-06-01
2025-06-01 10:12:49,4.1,2025-06-01
2025-06-01 12:15:27,0.4,2025-06-01
2025-06-01 03:40:05,64.9,2025-06-01
2025-06-01 23:37:22,54.7,2025-06-01
2025-06-01 07:04:12,97.3,2025-06-01
2025-06-01 01:33:21,97.9,2025-06-01
2025-06-01 16:54:19,15.0,2025-06-01
2025-06-01 17:41:38,16.6,2025-06-01
2025-06-01 14:31:53,7.6,2025-06-01
2025-06-01 17:40:40,95.7,2025-06-01
2025-06-01 17:33:45,83.6,2025-06-01
2025-06-01 04:40:10,96.7,2025-06-01
2025-06-01 13:31:46,58.0,2025-06-01
2025-06-01 07:43:30,47.2,2025-06-01
2025-06-01 07:05:55,75.2,2025-06-01
2025-06-01 15:15:17,19.4,2025-06-01
2025-06-01 08:57:54,82.6,2025-06-01
2025-06-01 21:40:43,86.0,2025-06-01
2025-06-01 05:23:14,94.9,2025-06-01
2025-06-01 00:02:53,32.9,2025-06-01
2025-06-01 20:48:42,49.8,2025-06-01
2025-06-01 20:25:21,60.0,2025-06-01
2025-06-01 17:46:01,96.3,2025-06-01
2025-06-01 19:01:13,76.9,2025-06-01
2025-06-01 23:01:06,75.2,2025-06-01
2025-06-01 21:32:08,55.9,2025-06-01
2025-06-01 21:53:46,6.3,2025-06-01
2025-06-01 08:43:33,3.0,2025-06-01
2025-06-01 22:05:10,95.0,2025-06-01
2025-06-01 10:52:04,4.7,2025-06-01
2025-06-01 07:25:00,30.7,2025-06-01
2025-06-01 18:42:27,88.0,2025-06-01
2025-06-01 01:24:59,89.0,2025-06-01
2025-06-01 23:46:49,26.5,2025-06-01
2025-06-01 18:59:41,59.6,2025-06-01
2025-06-01 04:05:45,44.6,2025-06-01
2025-06-01 22:13:52,29.6,2025-06-01
2025-06-01 10:03:38,68.8,2025-06-01
2025-06-01 20:30:09,31.5,2025-06-01
2025-06-01 15:53:28,53.5,2025-06-01
2025-06-01 02:21:03,36.8,2025-06-01
2025-06-01 07:21:52,88.2,2025-06-01
2025-06-01 23:02:59,49.2,2025-06-01
2025-06-01 09:58:27,5.0,2025-06-01
2025-06-01 10:52:24,69.0,2025-06-01
2025-06-01 10:27:40,22.9,2025-06-01
2025-06-01 21:21:45,9.8,2025-06-01
2025-06-01 09:46:22,1.9,2025-06-01
2025-06-01 08:57:54,0.3,2025-06-01
2025-06-01 14:20:48,83.5,2025-06-01
2025-06-01 02:35:08,40.3,2025-06-01
2025-06-01 10:25:12,16.4,2025-06-01
2025-06-01 14:25:20,36.5,2025-06-01
2025-06-01 04:51:48,66.3,2025-06-01
2025-06-01 13:39:40,40.3,2025-06-01
2025-06-01 03:13:17,73.3,2025-06-01
2025-06-01 03:36:32,95.4,2025-06-01
2025-06-01 05:36:28,51.5,2025-06-01
2025-06-01 07:19:45,88.7,2025-06-01
2025-06-01 20:31:10,2.6,2025-06-01
2025-06-01 00:41:12,35.1,2025-06-01
2025-06-01 23:29:21,9.6,2025-06-01
2025-06-01 09:06:46,30.8,2025-06-01
2025-06-01 01:10:56,25.3,2025-06-01
2025-06-01 03:55:41,39.8,2025-06-01
2025-06-01 23:09:43,73.2,2025-06-01
2025-06-01 15:10:49,58.1,2025-06-01
2025-06-01 09:52:32,44.8,2025-06-01
2025-06-01 09:54:40,73.2,2025-06-01
2025-06-01 02:40:03,47.8,2025-06-01
2025-06-01 00:50:24,40.8,2025-06-01
2025-06-01 08:12:19,90.2,2025-06-01
2025-06-01 00:13:08,20.8,2025-06-01
2025-06-01 14:56:42,82.5,2025-06-01
2025-06-01 12:50:14,58.1,2025-06-01
2025-06-01 22:43:49,17.1,2025-06-01
2025-06-01 00:02:30,72.7,2025-06-01
2025-06-01 09:15:57,19.8,2025-06-01
2025-06-01 00:52:44,39.8,2025-06-01
2025-06-01 15:21:06,26.7,2025-06-01
2025-06-01 21:20:57,65.4,2025-06-01
2025-06-01 11:32:00,15.6,2025-06-01
2025-06-01 07:11:54,16.9,2025-06-01
2025-06-01 08:39:56,71.7,2025-06-01
2025-06-01 04:14:49,58.3,2025-06-01
2025-06-01 07:27:44,75.9,2025-06-01
2025-06-01 18:29:54,27.1,2025-06-01
2025-06-01 12:39:55,88.9,2025-06-01
2025-06-01 03:58:51,57.2,2025-06-01
2025-06-01 01:13:35,13.0,2025-06-01
2025-06-01 21:10:07,29.8,2025-06-01
2025-06-01 21:12:39,13.3,2025-06-01
2025-06-01 15:27:54,0.6,2025-06-01
2025-06-01 06:44:15,33.1,2025-06-01
2025-06-01 07:59:04,50.2,2025-06-01
2025-06-01 11:10:41,42.3,2025-06-01
2025-06-01 11:04:11,48.8,2025-06-01
2025-06-01 22:56:57,31.3,2025-06-01
2025-06-01 22:04:57,73.0,2025-06-01
2025-06-01 12:37:16,28.1,2025-06-01
2025-06-01 21:29:29,14.0,2025-06-01
2025-06-01 23:58:47,0.9,2025-06-01
2025-06-01 16:38:45,61.7,2025-06-01
2025-06-01 20:35:00,89.7,2025-06-01
2025-06-01 02:34:59,30.1,2025-06-01
2025-06-01 19:48:19,37.1,2025-06-01
2025-06-01 07:46:54,67.8,2025-06-01
2025-06-01 09:49:02,54.2,2025-06-01
2025-06-01 02:45:09,99.1,2025-06-01
2025-06-01 15:00:24,14.4,2025-06-01
2025-06-01 16:41:03,41.7,2025-06-01
2025-06-01 07:55:06,47.6,2025-06-01
2025-06-01 11:49:17,9.7,2025-06-01
2025-06-01 07:44:26,53.5,2025-06-01
2025-06-01 14:47:49,76.9,2025-06-01
2025-06-01 18:51:04,22.8,2025-06-01
2025-06-01 15:37:30,90.8,2025-06-01
2025-06-01 02:21:12,87.2,2025-06-01
2025-06-01 13:53:14,29.9,2025-06-01
2025-06-01 23:34:11,58.5,2025-06-01
2025-06-01 07:35:02,9.6,2025-06-01
2025-06-01 03:22:18,89.7,2025-06-01
2025-06-01 04:32:21,47.3,2025-06-01
2025-06-01 15:07:13,6.2,2025-06-01
2025-06-01 11:35:47,88.3,2025-06-01
2025-06-01 12:07:57,4.0,2025-06-01
2025-06-01 02:45:29,16.9,2025-06-01
2025-06-01 07:32:48,80.7,2025-06-01
2025-06-01 14:01:46,42.3,2025-06-01
2025-06-01 01:25:13,34.4,2025-06-01
2025-06-01 02:59:23,25.6,2025-06-01
2025-06-01 08:11:46,12.4,2025-06-01
2025-06-01 17:04:29,4.3,2025-06-01
2025-06-01 12:36:03,9.1,2025-06-01
2025-06-01 08:09:29,73.9,2025-06-01
2025-06-01 12:17:56,50.9,2025-06-01
2025-06-01 00:27:15,7.3,2025-06-01
2025-06-01 14:54:01,25.7,2025-06-01
2025-06-01 22:51:54,11.3,2025-06-01
2025-06-01 02:10:09,59.5,2025-06-01
2025-06-01 06:17:52,72.0,2025-06-01
2025-06-01 19:17:37,99.6,2025-06-01
2025-06-01 19:35:15,48.9,2025-06-01
2025-06-01 21:45:00,28.1,2025-06-01
2025-06-01 10:14:48,96.1,2025-06-01
2025-06-01 02:12:48,77.9,2025-06-01
2025-06-01 09:55:41,79.8,2025-06-01
2025-06-01 15:04:07,50.0,2025-06-01
2025-06-01 08:43:01,93.7,2025-06-01
2025-06-01 12:33:34,38.2,2025-06-01
2025-06-01 09:08:03,31.8,2025-06-01
2025-06-01 06:37:29,51.0,2025-06-01
2025-06-01 09:46:41,81.3,2025-06-01
2025-06-01 00:53:52,75.9,2025-06-01
2025-06-01 00:13:04,96.7,2025-06-01
2025-06-01 00:46:39,9.6,2025-06-01
2025-06-01 21:33:21,87.6,2025-06-01
2025-06-01 19:32:22,82.7,2025-06-01
2025-06-01 12:09:49,80.3,2025-06-01
2025-06-01 12:39:41,14.8,2025-06-01
2025-06-01 12:25:43,13.8,2025-06-01
2025-06-01 22:40:49,52.0,2025-06-01
2025-06-01 08:49:53,93.2,2025-06-01
2025-06-01 14:00:05,4.9,2025-06-01
2025-06-01 08:56:38,96.1,2025-06-01
2025-06-01 07:55:37,8.2,2025-06-01
2025-06-01 18:46:33,48.9,2025-06-01
2025-06-01 20:22:29,54.1,2025-06-01
2025-06-01 10:16:51,24.6,2025-06-01
2025-06-01 23:45:49,17.2,2025-06-01
2025-06-01 03:23:45,65.4,2025-06-01
2025-06-01 19:39:03,93.8,2025-06-01
2025-06-01 15:34:33,94.5,2025-06-01
2025-06-01 17:20:29,69.0,2025-06-01
2025-06-01 10:11:53,69.0,2025-06-01
2025-06-01 14:29:58,62.6,2025-06-01
2025-06-01 05:26:44,76.5,2025-06-01
2025-06-01 16:16:03,16.7,2025-06-01
2025-06-01 05:45:02,7.3,2025-06-01
2025-06-01 10:42:26,66.5,2025-06-01
2025-06-01 01:56:26,24.2,2025-06-01
2025-06-01 03:27:33,26.4,2025-06-01
2025-06-01 13:27:47,10.5,2025-06-01
2025-06-01 10:53:42,58.1,2025-06-01
2025-06-01 09:47:05,88.6,2025-06-01
2025-06-01 07:24:16,45.1,2025-06-01
2025-06-01 18:19:28,2.1,2025-06-01
2025-06-01 19:22:24,12.1,2025-06-01
2025-06-01 08:23:14,74.1,2025-06-01
2025-06-01 06:51:32,18.3,2025-06-01
2025-06-01 08:09:41,84.9,2025-06-01
2025-06-01 08:32:31,89.4,2025-06-01
2025-06-01 18:34:32,33.8,2025-06-01
2025-06-01 08:42:59,33.1,2025-06-01
2025-06-01 23:12:16,72.4,2025-06-01
2025-06-01 09:23:35,15.3,2025-06-01
2025-06-01 16:05:30,58.6,2025-06-01
2025-06-01 14:17:16,58.7,2025-06-01
2025-06-01 00:23:45,16.1,2025-06-01
2025-06-01 00:15:05,87.3,2025-06-01
2025-06-01 23:38:55,30.9,2025-06-01
2025-06-01 20:46:38,23.1,2025-06-01
2025-06-01 21:53:35,87.7,2025-06-01
2025-06-01 00:20:55,59.2,2025-06-01
2025-06-01 20:17:16,78.6,2025-06-01
2025-06-01 04:09:20,76.1,2025-06-01
2025-06-01 14:24:02,86.3,2025-06-01
2025-06-01 06:49:43,97.1,2025-06-01
2025-06-01 02:06:04,7.0,2025-06-01
2025-06-01 03:29:17,80.1,2025-06-01
2025-06-01 21:20:15,80.1,2025-06-01
2025-06-01 23:12:52,14.2,2025-06-01
2025-06-01 00:50:08,81.2,2025-06-01
2025-06-01 19:26:20,95.7,2025-06-01
2025-06-01 12:43:11,73.4,2025-06-01
2025-06-01 07:48:37,10.5,2025-06-01
2025-06-01 13:12:27,54.4,2025-06-01
2025-06-01 17:24:20,17.4,2025-06-01
2025-06-01 06:44:19,34.0,2025-06-01
2025-06-01 14:24:26,12.6,2025-06-01
2025-06-01 23:29:18,82.5,2025-06-01
2025-06-01 13:01:45,9.0,2025-06-01
2025-06-01 23:01:08,33.4,2025-06-01
2025-06-01 04:15:06,16.7,2025-06-01
2025-06-01 22:05:01,1.0,2025-06-01
2025-06-01 23:42:16,17.5,2025-06-01
2025-06-01 00:48:01,45.7,2025-06-01
2025-06-01 22:04:40,18.1,2025-06-01
2025-06-01 16:57:55,49.3,2025-06-01
2025-06-01 04:00:22,49.8,2025-06-01
2025-06-01 01:38:36,14.7,2025-06-01
2025-06-01 08:27:57,50.8,2025-06-01
2025-06-01 11:16:49,1.3,2025-06-01
2025-06-01 10:56:42,93.9,2025-06-01
2025-06-01 19:37:20,60.9,2025-06-01
2025-06-01 18:14:30,95.9,2025-06-01
2025-06-01 10:46:12,6.8,2025-06-01
2025-06-01 12:18:51,13.8,2025-06-01
2025-06-01 09:47:04,97.0,2025-06-01
2025-06-01 07:55:13,35.3,2025-06-01
2025-06-01 06:52:12,15.3,2025-06-01
2025-06-01 10:21:49,94.5,2025-06-01
2025-06-01 00:15:48,92.2,2025-06-01
2025-06-01 01:34:57,23.3,2025-06-01
2025-06-01 17:33:41,27.3,2025-06-01
2025-06-01 05:06:20,74.3,2025-06-01
2025-06-01 14:26:15,82.7,2025-06-01
2025-06-01 06:49:15,67.0,2025-06-01
2025-06-01 21:19:30,92.6,2025-06-01
2025-06-01 16:10:08,82.1,2025-06-01
2025-06-01 10:00:28,18.4,2025-06-01
2025-06-01 04:27:41,26.0,2025-06-01
2025-06-01 06:02:31,13.0,2025-06-01
2025-06-01 22:57:36,18.4,2025-06-01
2025-06-01 19:39:21,24.5,2025-06-01
2025-06-01 21:34:59,81.9,2025-06-01
2025-06-01 07:04:11,7.7,2025-06-01
2025-06-01 07:06:53,83.2,2025-06-01
2025-06-01 22:48:23,42.2,2025-06-01
2025-06-01 19:21:09,41.7,2025-06-01
2025-06-01 11:36:39,55.6,2025-06-01
2025-06-01 21:28:26,55.1,2025-06-01
2025-06-01 00:24:18,87.4,2025-06-01
2025-06-01 03:55:25,78.7,2025-06-01
2025-06-01 07:16:20,69.3,2025-06-01
2025-06-01 18:22:44,32.3,2025-06-01
2025-06-01 07:46:29,17.0,2025-06-01
2025-06-01 08:39:35,24.3,2025-06-01
2025-06-01 08:38:45,93.2,2025-06-01
2025-06-01 19:10:44,50.5,2025-06-01
2025-06-01 21:20:44,90.5,2025-06-01
2025-06-01 17:25:29,55.5,2025-06-01
2025-06-01 18:44:31,57.1,2025-06-01
2025-06-01 07:23:54,54.2,2025-06-01
2025-06-01 15:33:41,65.9,2025-06-01
2025-06-01 00:38:45,10.4,2025-06-01
2025-06-01 21:40:12,54.8,2025-06-01
2025-06-01 20:41:32,91.6,2025-06-01
